,Unnamed: 0,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,Fence,YrSold,SaleType,SaleCondition,SalePrice,MixedExterior,TotalBath,HouseAge,YrSinceRemod,Remodeled,SeasonSold,TotalSF,NewHouse
442,442,443,50,RM,52.0,6240,None,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,5,7,Gable,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,1078,1078,TA,Y,SBrkr,1128,445,1573,3,1,TA,8,Typ,1,Gd,Detchd,1930.0,Unf,2,360,TA,P,0,0,0,None,2008,WD,Normal,162900,1,2.0,78,16,False,Summer,2651,0
443,443,444,120,RL,53.0,3922,None,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,TwnhsE,1Story,7,5,Gable,WdShing,BrkFace,72.0,Gd,TA,PConc,Ex,TA,Av,Unf,Unf,1258,1258,Ex,Y,SBrkr,1258,0,1258,2,1,Gd,6,Typ,1,Gd,Attchd,2007.0,Fin,3,648,TA,Y,144,16,0,None,2007,New,Partial,172500,0,2.0,1,0,False,Summer,2516,1
444,444,445,60,RL,70.0,8750,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,Gable,VinylSd,None,0.0,Gd,Gd,PConc,Gd,TA,No,GLQ,Unf,273,915,Ex,Y,SBrkr,933,975,1908,4,1,Gd,8,Typ,1,TA,Attchd,1994.0,Unf,2,493,TA,Y,144,133,0,None,2008,WD,Normal,210000,1,3.5,14,13,False,Summer,2823,0
445,445,446,20,RL,73.0,9855,None,Reg,Lvl,Corner,Gtl,Edwards,Norm,1Fam,1Story,6,5,Hip,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1436,1436,Fa,Y,SBrkr,1689,0,1689,3,1,TA,7,Typ,1,Gd,Attchd,1956.0,Unf,2,480,TA,Y,0,0,0,MnPrv,2009,COD,Normal,127500,1,1.0,53,53,True,Fall,3125,0
446,446,447,20,RL,137.0,16492,None,IR1,Lvl,Corner,Gtl,NAmes,PosA,1Fam,1Story,6,6,Gable,BrkFace,None,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,Rec,557,1517,Ex,Y,SBrkr,1888,0,1888,2,1,Gd,6,Mod,1,Gd,Attchd,1966.0,Fin,2,578,TA,Y,0,0,0,None,2010,WD,Normal,190000,0,2.5,44,8,False,Summer,3405,0
447,447,448,60,RL,65.0,11214,None,IR1,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,2Story,7,5,Gable,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,930,930,Gd,Y,SBrkr,956,930,1886,4,1,Gd,10,Typ,1,TA,Attchd,1998.0,Fin,2,431,TA,Y,89,0,0,None,2006,WD,Normal,199900,1,2.5,8,7,False,Summer,2816,0
448,448,449,50,RM,50.0,8600,None,Reg,Bnk,Inside,Gtl,IDOTRR,Norm,1Fam,1.5Fin,6,6,Gable,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,780,780,TA,Y,SBrkr,780,596,1376,3,1,TA,7,Typ,1,Gd,Detchd,1937.0,Unf,1,198,TA,N,0,0,0,None,2006,WD,Normal,119500,1,2.0,69,56,False,Summer,2156,0
449,449,450,50,RM,50.0,6000,None,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1.5Fin,3,7,Gable,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,318,649,Ex,Y,SBrkr,679,504,1183,2,1,TA,6,Typ,0,None,Detchd,1981.0,Unf,1,308,TA,Y,0,176,0,None,2007,WD,Normal,120000,1,1.5,59,5,False,Summer,1832,0
450,450,451,30,RM,70.0,5684,None,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,6,8,Hip,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,813,813,Ex,Y,FuseA,813,0,813,2,1,Gd,5,Typ,0,None,Detchd,1932.0,Unf,1,270,Other,N,0,113,0,None,2006,WD,Normal,110000,1,1.0,76,1,False,Summer,1626,0
451,451,452,20,RL,62.0,70761,None,IR1,Low,Inside,Mod,ClearCr,Norm,1Fam,1Story,7,5,Gable,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,Unf,878,1533,TA,Y,SBrkr,1533,0,1533,2,1,Gd,5,Typ,2,TA,Attchd,1975.0,Unf,2,576,TA,Y,200,54,0,None,2006,WD,Normal,280000,1,3.0,31,31,True,Winter,3066,0
452,452,453,60,RL,85.0,9303,None,IR1,Lvl,Corner,Gtl,Timber,Norm,1Fam,2Story,6,5,Hip,VinylSd,BrkFace,42.0,Gd,TA,PConc,Ex,TA,No,ALQ,Unf,130,872,Ex,Y,SBrkr,888,868,1756,3,1,TA,7,Typ,0,None,Attchd,1996.0,Fin,2,422,TA,Y,144,122,0,None,2007,WD,Normal,204000,1,3.5,11,10,False,Summer,2628,0
453,453,454,60,FV,75.0,9000,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,8,5,Gable,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,768,768,Ex,Y,SBrkr,786,804,1590,3,1,Gd,6,Typ,0,None,Attchd,2008.0,RFn,2,676,TA,Y,0,30,0,None,2009,WD,Normal,210000,1,2.5,1,1,True,Summer,2358,1
454,454,455,90,RL,63.0,9297,None,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Duplex,1Story,5,5,Gable,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,122,1728,TA,Y,SBrkr,1728,0,1728,4,0,TA,8,Typ,0,None,Detchd,1976.0,Unf,2,560,TA,Y,0,0,0,None,2006,WD,Other,188000,1,4.0,30,30,True,Summer,3456,0
455,455,456,20,RL,80.0,9600,None,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,7,6,Hip,HdBoard,BrkFace,320.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,326,1242,Fa,Y,SBrkr,1242,0,1242,3,1,TA,6,Typ,1,TA,Attchd,1973.0,Unf,2,528,TA,Y,0,0,0,None,2007,WD,Normal,175500,1,1.5,34,34,True,Fall,2484,0
456,456,457,70,RM,34.0,4571,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,5,5,Gable,AsbShng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,624,624,Fa,N,SBrkr,624,720,1344,4,1,TA,7,Typ,0,None,Detchd,1916.0,Unf,3,513,Other,Y,0,0,1,None,2008,COD,Other,98000,1,1.0,92,58,False,Spring,1968,0
457,457,458,20,RL,80.0,53227,None,IR1,Low,CulDSac,Mod,ClearCr,Norm,1Fam,1Story,4,6,Flat,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,BLQ,Unf,248,1364,Ex,Y,SBrkr,1663,0,1663,2,1,Gd,6,Min1,2,Gd,Attchd,1954.0,Fin,2,529,TA,Y,224,137,0,None,2008,WD,Normal,256000,1,2.0,54,14,False,Spring,3027,0
458,458,459,70,RM,60.0,5100,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,8,7,Hip,Stucco,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,Unf,588,588,Fa,Y,SBrkr,833,833,1666,3,1,Gd,7,Typ,1,Gd,Detchd,1925.0,Unf,1,228,TA,Y,192,63,0,MnPrv,2008,WD,Normal,161000,0,1.0,83,12,False,Summer,2254,0
459,459,460,50,RL,52.0,7015,None,IR1,Bnk,Corner,Gtl,BrkSide,Norm,1Fam,1.5Fin,5,4,Gable,MetalSd,BrkCmn,161.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,524,709,TA,Y,SBrkr,979,224,1203,3,1,Gd,5,Typ,1,TA,Detchd,1950.0,Unf,1,352,TA,Y,0,0,1,None,2009,WD,Normal,110000,1,2.0,59,59,True,Summer,1912,0
460,460,461,60,FV,75.0,8004,None,IR1,Lvl,Inside,Gtl,Somerst,RRAn,1Fam,2Story,8,5,Gable,VinylSd,Stone,110.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,288,832,Ex,Y,SBrkr,832,1103,1935,3,1,TA,8,Typ,0,None,BuiltIn,2009.0,Fin,2,552,TA,Y,0,150,0,None,2009,New,Partial,263435,1,3.5,0,0,True,Winter,2767,1
461,461,462,70,RL,60.0,7200,None,Reg,Lvl,Inside,Gtl,SWISU,Feedr,1Fam,2Story,7,9,Gable,Wd Sdng,None,0.0,Gd,Gd,PConc,Gd,Gd,No,ALQ,BLQ,0,560,Ex,Y,SBrkr,575,560,1135,3,1,Gd,6,Typ,0,None,Detchd,1971.0,RFn,2,576,TA,Y,256,0,0,MnPrv,2009,WD,Normal,155000,1,2.0,73,2,False,Spring,1695,0
462,462,463,20,RL,60.0,8281,None,IR1,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,5,Gable,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,BLQ,0,864,Gd,Y,SBrkr,864,0,864,3,1,TA,5,Typ,1,Po,Detchd,1965.0,Unf,1,360,TA,Y,0,0,1,GdWo,2009,WD,Normal,62383,1,1.0,44,44,True,Winter,1728,0
463,463,464,70,RL,74.0,11988,None,IR1,HLS,Inside,Mod,Crawfor,Norm,1Fam,2Story,6,7,Hip,Stucco,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,389,715,Fa,Y,FuseA,849,811,1660,3,1,TA,6,Typ,1,Gd,Detchd,1939.0,Unf,1,240,TA,Y,0,0,0,None,2008,WD,Normal,188700,1,1.5,74,13,False,Summer,2375,0
464,464,465,20,RL,60.0,8430,None,Reg,HLS,Inside,Mod,CollgCr,Norm,1Fam,1Story,5,5,Gable,HdBoard,BrkFace,136.0,TA,TA,CBlock,Gd,TA,No,Rec,Unf,424,1040,TA,Y,SBrkr,1040,0,1040,3,1,TA,5,Typ,0,None,None,0.0,None,0,0,Other,Y,0,0,0,None,2009,WD,Normal,124000,1,2.0,31,31,True,Summer,2080,0
465,465,466,120,RM,43.0,3072,None,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,TwnhsE,1Story,7,5,Hip,VinylSd,BrkFace,18.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1375,1375,Ex,Y,SBrkr,1414,0,1414,2,1,Gd,6,Typ,1,TA,Attchd,2004.0,Fin,2,398,TA,Y,144,20,0,None,2006,WD,Normal,178740,1,2.0,2,2,True,Spring,2789,0
466,466,467,20,RL,85.0,10628,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,7,5,Flat,Plywood,None,0.0,TA,Gd,CBlock,TA,Gd,Gd,GLQ,Unf,499,1277,TA,Y,SBrkr,1277,0,1277,2,1,TA,5,Typ,1,Po,Attchd,1970.0,Unf,2,526,TA,Y,0,0,0,GdWo,2007,WD,Normal,167000,1,2.0,37,37,True,Spring,2554,0
467,467,468,70,RL,79.0,9480,None,Reg,Lvl,Inside,Gtl,NAmes,Artery,1Fam,2Story,5,7,Gable,MetalSd,Stone,224.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,342,728,Ex,Y,SBrkr,888,756,1644,3,1,Gd,7,Typ,2,Gd,Attchd,1942.0,Unf,1,312,TA,Y,168,0,0,None,2007,WD,Normal,146500,1,1.5,65,12,False,Summer,2372,0
468,468,469,20,RL,98.0,11428,None,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,8,5,Gable,VinylSd,Stone,248.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1626,1626,Ex,Y,SBrkr,1634,0,1634,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,3,866,TA,Y,0,44,0,None,2007,WD,Normal,250000,1,2.0,1,1,True,Spring,3260,1
469,469,470,60,RL,76.0,9291,None,IR1,Lvl,Corner,Gtl,SawyerW,RRNe,1Fam,2Story,6,5,Gable,HdBoard,BrkFace,120.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,406,832,Ex,Y,SBrkr,832,878,1710,3,1,Gd,7,Typ,0,None,Attchd,1993.0,RFn,2,506,TA,Y,144,70,0,None,2008,WD,Normal,187000,1,2.5,15,15,True,Summer,2542,0
470,470,471,120,RL,61.5,6820,None,IR1,Lvl,Corner,Gtl,StoneBr,Norm,TwnhsE,1Story,8,5,Gable,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,BLQ,0,1488,TA,Y,SBrkr,1502,0,1502,1,1,Gd,4,Typ,0,None,Attchd,1985.0,RFn,2,528,TA,Y,0,54,0,None,2010,WD,Normal,212000,1,2.5,25,25,True,Summer,2990,0
471,471,472,60,RL,92.0,11952,None,Reg,Lvl,Inside,Gtl,NWAmes,PosA,1Fam,2Story,7,6,Mansard,WdShing,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,Unf,808,808,TA,Y,SBrkr,1161,808,1969,3,1,TA,8,Typ,1,Gd,Attchd,1977.0,RFn,2,534,TA,Y,0,0,0,None,2007,WD,Normal,190000,0,2.5,30,30,True,Fall,2777,0
472,472,473,180,RM,35.0,3675,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,TwnhsE,SLvl,6,5,Gable,VinylSd,BrkFace,80.0,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,88,547,Ex,Y,SBrkr,1072,0,1072,2,1,TA,5,Typ,0,None,Basment,2005.0,RFn,2,525,TA,Y,0,28,0,None,2008,WD,Normal,148000,1,2.0,3,3,True,Summer,1619,0
473,473,474,20,RL,110.0,14977,None,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,8,5,Gable,VinylSd,BrkFace,304.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,626,1976,Ex,Y,SBrkr,1976,0,1976,2,1,Gd,7,Typ,1,Ex,Attchd,2006.0,RFn,3,908,TA,Y,250,63,0,None,2007,New,Partial,440000,1,3.0,1,0,False,Summer,3952,1
474,474,475,120,RL,41.0,5330,None,Reg,Lvl,Inside,Gtl,StoneBr,Norm,TwnhsE,1Story,8,5,Gable,CemntBd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,298,1494,Ex,Y,SBrkr,1652,0,1652,2,1,Ex,6,Typ,0,None,Attchd,2000.0,RFn,2,499,TA,Y,96,48,0,None,2007,WD,Normal,251000,0,3.0,7,7,True,Summer,3146,0
475,475,476,20,RL,80.0,8480,None,Reg,Lvl,Corner,Gtl,Sawyer,Norm,1Fam,1Story,5,6,Hip,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,Unf,340,970,TA,Y,SBrkr,970,0,970,2,1,TA,5,Typ,0,None,Detchd,1996.0,Unf,2,624,TA,Y,0,24,0,None,2007,WD,Normal,132500,1,2.0,44,44,True,Summer,1940,0
476,476,477,20,RL,75.0,13125,None,Reg,Lvl,Inside,Mod,CollgCr,Norm,1Fam,1Story,6,5,Gable,VinylSd,BrkFace,215.0,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,484,1478,Ex,Y,SBrkr,1493,0,1493,3,1,Gd,7,Typ,1,TA,Attchd,1997.0,Fin,2,508,TA,Y,140,39,0,None,2008,WD,Normal,208900,1,3.0,11,10,False,Spring,2971,0
477,477,478,60,RL,105.0,13693,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,9,5,Hip,VinylSd,BrkFace,772.0,Ex,TA,PConc,Gd,TA,Av,Unf,Unf,2153,2153,Ex,Y,SBrkr,2069,574,2643,3,1,Ex,9,Typ,1,Gd,BuiltIn,2006.0,Fin,3,694,TA,Y,414,84,0,None,2007,WD,Normal,380000,1,2.5,1,1,True,Spring,4796,1
478,478,479,20,RL,79.0,10637,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,8,5,Hip,VinylSd,Stone,336.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,417,1705,Ex,Y,SBrkr,1718,0,1718,3,1,Gd,7,Typ,1,Gd,Attchd,2007.0,RFn,3,826,TA,Y,208,44,0,None,2009,WD,Normal,297000,1,3.0,2,1,False,Fall,3423,0
479,479,480,30,RM,50.0,5925,None,Reg,Bnk,Inside,Gtl,OldTown,Norm,1Fam,1Story,4,7,Hip,Stucco,BrkCmn,435.0,TA,TA,BrkTil,Fa,TA,No,Rec,Unf,739,907,TA,Y,SBrkr,1131,0,1131,2,1,TA,7,Typ,0,None,Detchd,1995.0,Unf,2,672,TA,Y,0,72,0,MnPrv,2007,WD,Other,89471,1,1.0,70,7,False,Spring,2038,0
480,480,481,20,RL,98.0,16033,None,IR1,Lvl,FR2,Gtl,NridgHt,Norm,1Fam,1Story,9,5,Hip,VinylSd,BrkFace,378.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,572,1833,Ex,Y,SBrkr,1850,0,1850,3,1,Gd,8,Typ,1,Gd,Attchd,2004.0,Fin,3,772,TA,Y,519,112,0,None,2006,WD,Normal,326000,1,3.0,2,1,False,Spring,3683,0
481,481,482,20,RL,72.0,11846,None,IR1,HLS,Inside,Gtl,NridgHt,Norm,1Fam,1Story,9,5,Hip,VinylSd,BrkFace,562.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,225,1792,Ex,Y,SBrkr,1792,0,1792,2,1,Ex,6,Typ,1,Gd,Attchd,2003.0,Fin,3,874,TA,Y,206,49,0,None,2006,WD,Normal,374000,1,3.0,3,2,False,Summer,3584,0
482,482,483,70,RM,50.0,2500,Pave,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,2Story,7,8,Gable,Stucco,None,0.0,Gd,TA,PConc,TA,TA,No,ALQ,Unf,611,910,Ex,Y,SBrkr,916,910,1826,4,1,Ex,7,Min2,1,Gd,Attchd,1915.0,Unf,1,164,Other,Y,0,0,0,None,2009,WD,Normal,155000,1,2.5,94,4,False,Summer,2736,0
483,483,484,120,RM,32.0,4500,None,Reg,Lvl,FR2,Gtl,Mitchel,Norm,Twnhs,1Story,6,5,Hip,VinylSd,BrkFace,116.0,TA,TA,PConc,Ex,TA,No,GLQ,Unf,319,1216,Ex,Y,SBrkr,1216,0,1216,2,1,TA,5,Typ,0,None,Attchd,1998.0,Unf,2,402,TA,Y,0,125,0,None,2006,WD,Normal,164000,1,3.0,8,8,True,Spring,2432,0
484,484,485,20,RL,71.0,7758,None,IR1,Lvl,Corner,Gtl,Sawyer,Norm,1Fam,1Story,5,7,Gable,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,411,999,Gd,Y,SBrkr,999,0,999,3,1,Gd,6,Typ,0,None,Detchd,1963.0,Unf,1,264,TA,Y,0,132,0,None,2007,WD,Normal,132500,0,2.0,45,6,False,Spring,1998,0
485,485,486,20,RL,80.0,9600,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,7,Gable,MetalSd,None,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,Unf,506,1113,Gd,Y,SBrkr,1113,0,1113,3,1,Gd,5,Typ,1,Gd,Attchd,1950.0,Unf,1,264,TA,Y,0,80,1,None,2009,WD,Normal,147000,1,1.0,59,2,False,Summer,2226,0
486,486,487,20,RL,79.0,10289,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,7,Hip,MetalSd,BrkFace,168.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,237,1073,TA,Y,SBrkr,1073,0,1073,3,1,TA,6,Typ,0,None,Attchd,1965.0,RFn,2,515,TA,Y,0,0,0,None,2007,WD,Normal,156000,1,2.5,42,42,True,Summer,2146,0
487,487,488,20,RL,70.0,12243,None,IR1,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,5,6,Gable,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,Unf,486,1484,Gd,Y,SBrkr,1484,0,1484,3,1,TA,7,Typ,1,TA,Attchd,1971.0,Unf,2,487,TA,Y,224,0,0,None,2007,WD,Normal,175000,1,2.0,36,36,True,Winter,2968,0
488,488,489,190,RL,60.0,10800,None,Reg,Lvl,Corner,Gtl,OldTown,Norm,2fmCon,1.5Fin,5,4,Gable,Wd Sdng,None,0.0,TA,Fa,CBlock,TA,Fa,No,BLQ,Unf,290,954,TA,N,FuseA,1766,648,2414,3,0,TA,10,Mod,1,Gd,Attchd,1970.0,Unf,2,520,TA,N,142,0,0,None,2006,Other,Normal,160000,1,2.0,106,36,False,Spring,3368,0
489,489,490,180,RM,21.0,1526,None,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Twnhs,SFoyer,4,8,Gable,CemntBd,None,0.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,Unf,115,630,TA,Y,SBrkr,630,0,630,1,1,Gd,3,Typ,0,None,Attchd,1970.0,Unf,1,286,TA,Y,0,0,0,None,2009,WD,Normal,86000,0,2.0,39,7,False,Spring,1260,0
490,490,491,160,RM,21.0,2665,None,Reg,Lvl,Inside,Gtl,MeadowV,Norm,TwnhsE,2Story,5,6,Gable,CemntBd,None,0.0,TA,TA,PConc,Gd,TA,Mn,Unf,Unf,264,264,TA,Y,SBrkr,616,688,1304,3,1,TA,4,Typ,1,Gd,BuiltIn,1976.0,Fin,1,336,TA,Y,141,24,0,None,2008,WD,Normal,115000,0,1.5,32,32,True,Summer,1568,0
491,491,492,50,RL,79.0,9490,None,Reg,Lvl,Inside,Gtl,NAmes,Artery,1Fam,1.5Fin,6,7,Gable,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Rec,238,806,TA,Y,FuseA,958,620,1578,3,1,Fa,5,Typ,2,TA,Attchd,1941.0,Unf,1,240,TA,Y,0,0,1,MnPrv,2006,WD,Normal,133000,1,2.0,65,56,False,Summer,2384,0
492,492,493,60,RL,105.0,15578,None,IR1,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,2Story,6,5,Gable,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,728,728,Gd,Y,SBrkr,728,728,1456,3,1,TA,8,Typ,0,None,Attchd,2006.0,RFn,2,429,TA,Y,0,0,0,None,2006,New,Partial,172785,1,2.5,0,0,True,Spring,2184,1
493,493,494,20,RL,70.0,7931,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,6,Gable,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,LwQ,363,1269,TA,Y,FuseA,1269,0,1269,3,1,TA,6,Typ,1,Fa,Detchd,1964.0,Unf,1,308,TA,Y,0,0,0,None,2008,WD,Normal,155000,0,1.5,48,48,True,Summer,2538,0
494,494,495,30,RM,50.0,5784,None,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,1Story,5,8,Gable,MetalSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,190,190,Gd,Y,FuseA,886,0,886,2,1,TA,4,Typ,0,None,Attchd,1938.0,Unf,1,273,TA,Y,144,20,1,None,2009,WD,Normal,91300,1,1.0,71,13,False,Winter,1076,0
495,495,496,30,C (all),60.0,7879,None,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,1Story,4,5,Gable,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,225,720,TA,N,FuseA,720,0,720,2,1,TA,4,Typ,0,None,None,0.0,None,0,0,Other,N,0,523,1,GdWo,2009,WD,Other,34900,1,1.0,89,59,False,Fall,1440,0
496,496,497,20,RL,91.0,12692,None,IR1,Lvl,Inside,Gtl,NoRidge,Norm,1Fam,1Story,8,5,Hip,BrkFace,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1969,3200,Ex,Y,SBrkr,3228,0,3228,4,1,Gd,10,Typ,1,Gd,Attchd,1992.0,RFn,2,546,TA,Y,264,75,1,None,2007,WD,Normal,430000,1,4.0,15,14,False,Spring,6428,0
497,497,498,50,RL,60.0,9120,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,7,6,Gable,Wd Sdng,None,0.0,TA,Gd,PConc,TA,TA,No,Rec,Unf,697,1026,Ex,Y,SBrkr,1133,687,1820,4,1,TA,8,Typ,0,None,Detchd,1925.0,Unf,1,240,TA,N,0,100,0,GdPrv,2008,WD,Normal,184000,1,3.0,83,58,False,Summer,2846,0
498,498,499,20,RL,65.0,7800,None,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,7,Hip,HdBoard,BrkFace,89.0,TA,TA,PConc,TA,TA,No,ALQ,Unf,414,864,Ex,Y,SBrkr,899,0,899,3,1,Gd,5,Typ,0,None,Attchd,1967.0,Fin,1,288,TA,Y,64,0,0,MnPrv,2009,WD,Normal,130000,1,1.0,42,5,False,Summer,1763,0
499,499,500,20,RL,70.0,7535,None,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,7,Gable,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,LwQ,522,912,Fa,Y,SBrkr,912,0,912,2,1,TA,5,Typ,0,None,Attchd,1958.0,Fin,1,297,TA,Y,12,285,0,MnWw,2007,WD,Normal,120000,1,1.5,49,22,False,Summer,1824,0
500,500,501,160,RM,21.0,1890,None,Reg,Lvl,Inside,Gtl,BrDale,Norm,Twnhs,2Story,6,5,Gable,HdBoard,BrkFace,285.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,316,672,TA,Y,SBrkr,672,546,1218,3,1,TA,7,Typ,0,None,Detchd,1973.0,Unf,1,264,TA,Y,144,28,0,None,2007,WD,Normal,113000,1,1.5,34,34,True,Spring,1890,0
501,501,502,60,FV,75.0,9803,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,7,5,Gable,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,466,866,Gd,Y,SBrkr,866,902,1768,3,1,Gd,7,Typ,0,None,Attchd,2005.0,RFn,2,603,TA,Y,0,108,0,None,2008,WD,Normal,226700,1,2.5,3,3,True,Winter,2634,0
502,502,503,20,RL,70.0,9170,None,Reg,Lvl,Corner,Gtl,Edwards,Feedr,1Fam,1Story,5,7,Hip,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,GLQ,420,1214,Ex,Y,SBrkr,1214,0,1214,2,1,TA,6,Typ,0,None,Detchd,1965.0,Unf,2,461,Other,Y,0,0,1,GdPrv,2007,WD,Normal,140000,1,2.0,42,42,True,Spring,2428,0
503,503,504,20,RL,100.0,15602,None,IR1,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,1Story,7,8,Gable,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,254,1501,TA,Y,SBrkr,1801,0,1801,1,1,TA,6,Typ,2,TA,Attchd,1959.0,Fin,2,484,TA,Y,0,54,0,GdWo,2010,WD,Normal,289000,0,3.0,51,13,False,Spring,3302,0
